county_name,short_names,naics,date,sales,units
Walla Walla County,Distribution,48,2013-01-01,1666399,24
Walla Walla County,Distribution,48,2014-01-01,1982742,28
Walla Walla County,Distribution,48,2015-01-01,1779930,38
Walla Walla County,Distribution,48,2016-01-01,2281205,44
Walla Walla County,Distribution,49,2005-01-01,720172,5
Walla Walla County,Distribution,49,2006-01-01,536016,8
Walla Walla County,Distribution,49,2007-01-01,143085,7
Walla Walla County,Distribution,49,2008-01-01,2182232,14
Walla Walla County,Distribution,49,2009-01-01,219587,11
Walla Walla County,Distribution,49,2010-01-01,206885,7
Walla Walla County,Distribution,49,2011-01-01,129523,9
Walla Walla County,Distribution,49,2012-01-01,126804,9
Walla Walla County,Distribution,49,2013-01-01,102269,3
Walla Walla County,Distribution,49,2014-01-01,107152,5
Walla Walla County,Distribution,49,2015-01-01,126769,6
Walla Walla County,Distribution,49,2016-01-01,185384,9
Walla Walla County,Education,61,2005-01-01,279473,49
Walla Walla County,Education,61,2006-01-01,270494,48
Walla Walla County,Education,61,2007-01-01,266135,56
Walla Walla County,Education,61,2008-01-01,354559,80
Walla Walla County,Education,61,2009-01-01,666522,97
Walla Walla County,Education,61,2010-01-01,602027,120
Walla Walla County,Education,61,2011-01-01,1794934,145
Walla Walla County,Education,61,2012-01-01,1356871,167
Walla Walla County,Education,61,2013-01-01,1456070,180
Walla Walla County,Education,61,2014-01-01,1655861,192
Walla Walla County,Education,61,2015-01-01,2000190,199
Walla Walla County,Education,61,2016-01-01,2092812,220
Walla Walla County,FIRE,52,2005-01-01,3387794,127
Walla Walla County,FIRE,52,2006-01-01,3047710,120
Walla Walla County,FIRE,52,2007-01-01,3237052,129
Walla Walla County,FIRE,52,2008-01-01,3370745,139
Walla Walla County,FIRE,52,2009-01-01,3208434,155
Walla Walla County,FIRE,52,2010-01-01,3327698,145
Walla Walla County,FIRE,52,2011-01-01,3209051,143
Walla Walla County,FIRE,52,2012-01-01,3466538,151
Walla Walla County,FIRE,52,2013-01-01,2969126,164
Walla Walla County,FIRE,52,2014-01-01,4095725,190
Walla Walla County,FIRE,52,2015-01-01,4913074,192
Walla Walla County,FIRE,52,2016-01-01,5519824,201
Walla Walla County,FIRE,53,2005-01-01,9508070,318
Walla Walla County,FIRE,53,2006-01-01,9875028,327
Walla Walla County,FIRE,53,2007-01-01,10615223,310
Walla Walla County,FIRE,53,2008-01-01,10398760,333
Walla Walla County,FIRE,53,2009-01-01,12206278,386
Walla Walla County,FIRE,53,2010-01-01,13204864,351
Walla Walla County,FIRE,53,2011-01-01,11703540,371
Walla Walla County,FIRE,53,2012-01-01,17822921,407
Walla Walla County,FIRE,53,2013-01-01,15973358,380
Walla Walla County,FIRE,53,2014-01-01,18318149,405
Walla Walla County,FIRE,53,2015-01-01,19593786,462
Walla Walla County,FIRE,53,2016-01-01,20359432,487
Walla Walla County,Government,92,2005-01-01,1507509,4
Walla Walla County,Government,92,2006-01-01,2344334,3
Walla Walla County,Government,92,2007-01-01,3038596,4
Walla Walla County,Government,92,2008-01-01,4715245,4
Walla Walla County,Government,92,2009-01-01,334103,13
Walla Walla County,Government,92,2010-01-01,72793,13
Walla Walla County,Government,92,2011-01-01,146971,15
Walla Walla County,Government,92,2012-01-01,170243,23
Walla Walla County,Government,92,2013-01-01,644520,16
Walla Walla County,Government,92,2014-01-01,1243368,10
Walla Walla County,Government,92,2015-01-01,1454201,11
Walla Walla County,Government,92,2016-01-01,1548727,14
Walla Walla County,Health Care,62,2005-01-01,1241725,40
Walla Walla County,Health Care,62,2006-01-01,1382652,46
Walla Walla County,Health Care,62,2007-01-01,1500840,45
Walla Walla County,Health Care,62,2008-01-01,1774031,71
Walla Walla County,Health Care,62,2009-01-01,1703453,79
Walla Walla County,Health Care,62,2010-01-01,1496999,78
Walla Walla County,Health Care,62,2011-01-01,1943156,78
Walla Walla County,Health Care,62,2012-01-01,2585770,74
Walla Walla County,Health Care,62,2013-01-01,1754702,75
Walla Walla County,Health Care,62,2014-01-01,1923910,81
Walla Walla County,Health Care,62,2015-01-01,2208128,80
Walla Walla County,Health Care,62,2016-01-01,2121854,94
Walla Walla County,Hospitality,72,2005-01-01,56176940,156
Walla Walla County,Hospitality,72,2006-01-01,60210367,170
Walla Walla County,Hospitality,72,2007-01-01,67901002,186
Walla Walla County,Hospitality,72,2008-01-01,72223643,211
Walla Walla County,Hospitality,72,2009-01-01,70358854,221
Walla Walla County,Hospitality,72,2010-01-01,74244550,233
Walla Walla County,Hospitality,72,2011-01-01,79580535,224
Walla Walla County,Hospitality,72,2012-01-01,85103191,237
Walla Walla County,Hospitality,72,2013-01-01,87602426,241
Walla Walla County,Hospitality,72,2014-01-01,92292983,245
Walla Walla County,Hospitality,72,2015-01-01,100542012,251
Walla Walla County,Hospitality,72,2016-01-01,107466603,262
Walla Walla County,Information,51,2005-01-01,28412312,565
Walla Walla County,Information,51,2006-01-01,30853247,565
Walla Walla County,Information,51,2007-01-01,30801910,573
Walla Walla County,Information,51,2008-01-01,32945060,661
Walla Walla County,Information,51,2009-01-01,34053984,703
Walla Walla County,Information,51,2010-01-01,33079087,690
Walla Walla County,Information,51,2011-01-01,34640620,729
Walla Walla County,Information,51,2012-01-01,34061728,788
Walla Walla County,Information,51,2013-01-01,37659367,844
Walla Walla County,Information,51,2014-01-01,39222306,882
Walla Walla County,Information,51,2015-01-01,41202024,880
Walla Walla County,Information,51,2016-01-01,40229780,939
Walla Walla County,Manufacturing,31,2005-01-01,10198420,83
Walla Walla County,Manufacturing,31,2006-01-01,10730313,88
Walla Walla County,Manufacturing,31,2007-01-01,12894278,114
Walla Walla County,Manufacturing,31,2008-01-01,13944343,187
Walla Walla County,Manufacturing,31,2009-01-01,10667561,235
Walla Walla County,Manufacturing,31,2010-01-01,12014354,242
Walla Walla County,Manufacturing,31,2011-01-01,12036616,234
Walla Walla County,Manufacturing,31,2012-01-01,12797629,229
Walla Walla County,Manufacturing,31,2013-01-01,15363068,261
Walla Walla County,Manufacturing,31,2014-01-01,16534257,289
Walla Walla County,Manufacturing,31,2015-01-01,19971907,304
Walla Walla County,Manufacturing,31,2016-01-01,21624402,348
Walla Walla County,Manufacturing,32,2005-01-01,4027401,88
Walla Walla County,Manufacturing,32,2006-01-01,3499727,101
Walla Walla County,Manufacturing,32,2007-01-01,3487403,115
Walla Walla County,Manufacturing,32,2008-01-01,4260942,216
Walla Walla County,Manufacturing,32,2009-01-01,3101719,258
Walla Walla County,Manufacturing,32,2010-01-01,4121902,232
Walla Walla County,Manufacturing,32,2011-01-01,3088934,265
Walla Walla County,Manufacturing,32,2012-01-01,5431503,248
Walla Walla County,Manufacturing,32,2013-01-01,4826738,286
Walla Walla County,Manufacturing,32,2014-01-01,5223785,328
Walla Walla County,Manufacturing,32,2015-01-01,4758134,324
Walla Walla County,Manufacturing,32,2016-01-01,5944480,356
Walla Walla County,Manufacturing,33,2005-01-01,4665457,136
Walla Walla County,Manufacturing,33,2006-01-01,4051129,158
Walla Walla County,Manufacturing,33,2007-01-01,3961709,184
Walla Walla County,Manufacturing,33,2008-01-01,4974079,299
Walla Walla County,Manufacturing,33,2009-01-01,4966965,366
Walla Walla County,Manufacturing,33,2010-01-01,9058642,385
Walla Walla County,Manufacturing,33,2011-01-01,5524636,408
Walla Walla County,Manufacturing,33,2012-01-01,7791687,446
Walla Walla County,Manufacturing,33,2013-01-01,5844673,485
Walla Walla County,Manufacturing,33,2014-01-01,5779217,502
Walla Walla County,Manufacturing,33,2015-01-01,7428403,519
Walla Walla County,Manufacturing,33,2016-01-01,10229772,541
Walla Walla County,Mining,21,2005-01-01,0,0
Walla Walla County,Mining,21,2006-01-01,47059,3
Walla Walla County,Mining,21,2007-01-01,0,0
Walla Walla County,Mining,21,2009-01-01,0,0
Walla Walla County,Mining,21,2010-01-01,8263,3
Walla Walla County,Mining,21,2011-01-01,20076,3
Walla Walla County,Mining,21,2012-01-01,0,0
Walla Walla County,Mining,21,2013-01-01,0,0
Walla Walla County,Mining,21,2014-01-01,28407,4
Walla Walla County,Mining,21,2015-01-01,15940,3
Walla Walla County,Mining,21,2016-01-01,60294,5
Walla Walla County,Other Private,81,2005-01-01,17736982,375
Walla Walla County,Other Private,81,2006-01-01,19758356,386
Walla Walla County,Other Private,81,2007-01-01,19160685,401
Walla Walla County,Other Private,81,2008-01-01,21363011,499
Walla Walla County,Other Private,81,2009-01-01,18756056,495
Walla Walla County,Other Private,81,2010-01-01,24989947,486
Walla Walla County,Other Private,81,2011-01-01,23268637,507
Walla Walla County,Other Private,81,2012-01-01,21468538,537
Walla Walla County,Other Private,81,2013-01-01,19955341,569
Walla Walla County,Other Private,81,2014-01-01,22397964,577
Walla Walla County,Other Private,81,2015-01-01,22832362,585
Walla Walla County,Other Private,81,2016-01-01,22498732,604
Walla Walla County,Retail Trade,44,2005-01-01,169561185,873
Walla Walla County,Retail Trade,44,2006-01-01,170105444,939
Walla Walla County,Retail Trade,44,2007-01-01,180322380,1025
Walla Walla County,Retail Trade,44,2008-01-01,172367722,1511
Walla Walla County,Retail Trade,44,2009-01-01,159983441,1782
Walla Walla County,Retail Trade,44,2010-01-01,151177399,1753
Walla Walla County,Retail Trade,44,2011-01-01,155802572,1842
Walla Walla County,Retail Trade,44,2012-01-01,165395776,2051
Walla Walla County,Retail Trade,44,2013-01-01,176677443,2154
Walla Walla County,Retail Trade,44,2014-01-01,190717014,2307
Walla Walla County,Retail Trade,44,2015-01-01,209776229,2621
Walla Walla County,Retail Trade,44,2016-01-01,222811383,3156
Walla Walla County,Retail Trade,45,2005-01-01,101602310,1350
Walla Walla County,Retail Trade,45,2006-01-01,109371298,1514
Walla Walla County,Retail Trade,45,2007-01-01,114695439,1582
Walla Walla County,Retail Trade,45,2008-01-01,124268009,2336
Walla Walla County,Retail Trade,45,2009-01-01,124484778,2727
Walla Walla County,Retail Trade,45,2010-01-01,126445516,2811
Walla Walla County,Retail Trade,45,2011-01-01,125229976,2968
Walla Walla County,Retail Trade,45,2012-01-01,122725939,3140
Walla Walla County,Retail Trade,45,2013-01-01,125985207,3308
Walla Walla County,Retail Trade,45,2014-01-01,131962191,3485
Walla Walla County,Retail Trade,45,2015-01-01,137942827,3908
Walla Walla County,Retail Trade,45,2016-01-01,140346549,4386
Walla Walla County,Services,54,2005-01-01,7295642,356
Walla Walla County,Services,54,2006-01-01,9708087,425
Walla Walla County,Services,54,2007-01-01,8589452,446
Walla Walla County,Services,54,2008-01-01,8053689,570
Walla Walla County,Services,54,2009-01-01,9116339,645
Walla Walla County,Services,54,2010-01-01,9747426,669
Walla Walla County,Services,54,2011-01-01,11245063,715
Walla Walla County,Services,54,2012-01-01,13441250,750
Walla Walla County,Services,54,2013-01-01,9902433,741
Walla Walla County,Services,54,2014-01-01,11436225,835
Walla Walla County,Services,54,2015-01-01,14604751,924
Walla Walla County,Services,54,2016-01-01,14369567,1007
Walla Walla County,Services,55,2005-01-01,0,0
Walla Walla County,Services,55,2006-01-01,0,0
Walla Walla County,Services,55,2007-01-01,18754,3
Walla Walla County,Services,55,2008-01-01,10864,4
Walla Walla County,Services,55,2009-01-01,28049,3
Walla Walla County,Services,55,2010-01-01,0,0
Walla Walla County,Services,55,2011-01-01,0,0
Walla Walla County,Services,55,2014-01-01,0,0
Walla Walla County,Services,55,2015-01-01,0,0
Walla Walla County,Services,55,2016-01-01,0,0
Walla Walla County,Utilities,22,2005-01-01,132583,3
Walla Walla County,Utilities,22,2006-01-01,163158,8
Walla Walla County,Utilities,22,2007-01-01,144546,3
Walla Walla County,Utilities,22,2008-01-01,220537,9
Walla Walla County,Utilities,22,2009-01-01,338151,15
Walla Walla County,Utilities,22,2010-01-01,166060,7
Walla Walla County,Utilities,22,2011-01-01,278169,8
Walla Walla County,Utilities,22,2012-01-01,207410,8
Walla Walla County,Utilities,22,2013-01-01,467698,3
Walla Walla County,Utilities,22,2014-01-01,372160,7
Walla Walla County,Utilities,22,2015-01-01,410815,10
Walla Walla County,Utilities,22,2016-01-01,613709,12
Walla Walla County,Wholesale Trade,42,2005-01-01,62199994,1685
Walla Walla County,Wholesale Trade,42,2006-01-01,62421856,1738
Walla Walla County,Wholesale Trade,42,2007-01-01,70314261,1866
Walla Walla County,Wholesale Trade,42,2008-01-01,70396807,2387
Walla Walla County,Wholesale Trade,42,2009-01-01,71831767,2686
Walla Walla County,Wholesale Trade,42,2010-01-01,65836518,2728
Walla Walla County,Wholesale Trade,42,2011-01-01,69985697,2824
Walla Walla County,Wholesale Trade,42,2012-01-01,78842512,2985
Walla Walla County,Wholesale Trade,42,2013-01-01,79333777,3164
Walla Walla County,Wholesale Trade,42,2014-01-01,79509119,3211
Walla Walla County,Wholesale Trade,42,2015-01-01,87178726,3367
Walla Walla County,Wholesale Trade,42,2016-01-01,78444093,3476
Whatcom County,Admin Support,56,2005-01-01,45313827,1476
Whatcom County,Admin Support,56,2006-01-01,51932312,1539
Whatcom County,Admin Support,56,2007-01-01,59017603,1642
Whatcom County,Admin Support,56,2008-01-01,64909034,1903
Whatcom County,Admin Support,56,2009-01-01,55562833,2090
Whatcom County,Admin Support,56,2010-01-01,52130862,1994
Whatcom County,Admin Support,56,2011-01-01,53598892,2160
Whatcom County,Admin Support,56,2012-01-01,61481661,2311
Whatcom County,Admin Support,56,2013-01-01,59492578,2195
Whatcom County,Admin Support,56,2014-01-01,66224269,2229
Whatcom County,Admin Support,56,2015-01-01,73687467,2290
Whatcom County,Admin Support,56,2016-01-01,80950514,2336
Whatcom County,Ag. and Forestry,11,2005-01-01,3383499,105
Whatcom County,Ag. and Forestry,11,2006-01-01,3640474,104
Whatcom County,Ag. and Forestry,11,2007-01-01,3803780,96
Whatcom County,Ag. and Forestry,11,2008-01-01,3790883,144
Whatcom County,Ag. and Forestry,11,2009-01-01,2355507,183
Whatcom County,Ag. and Forestry,11,2010-01-01,2511969,187
Whatcom County,Ag. and Forestry,11,2011-01-01,2413139,172
Whatcom County,Ag. and Forestry,11,2012-01-01,2279846,171
Whatcom County,Ag. and Forestry,11,2013-01-01,2545278,134
Whatcom County,Ag. and Forestry,11,2014-01-01,2091626,151
Whatcom County,Ag. and Forestry,11,2015-01-01,2855258,160
Whatcom County,Ag. and Forestry,11,2016-01-01,3412273,155
Whatcom County,Arts and Entertainment,71,2005-01-01,25547050,214
Whatcom County,Arts and Entertainment,71,2006-01-01,26929704,192
Whatcom County,Arts and Entertainment,71,2007-01-01,25751063,204
Whatcom County,Arts and Entertainment,71,2008-01-01,27973770,271
Whatcom County,Arts and Entertainment,71,2009-01-01,30810332,305
Whatcom County,Arts and Entertainment,71,2010-01-01,33184657,348
Whatcom County,Arts and Entertainment,71,2011-01-01,35128837,354
Whatcom County,Arts and Entertainment,71,2012-01-01,38545526,383
Whatcom County,Arts and Entertainment,71,2013-01-01,37794108,394
Whatcom County,Arts and Entertainment,71,2014-01-01,39103414,404
Whatcom County,Arts and Entertainment,71,2015-01-01,38207816,424
Whatcom County,Arts and Entertainment,71,2016-01-01,42384910,466
Whatcom County,Construction,23,2005-01-01,537494191,4997
Whatcom County,Construction,23,2006-01-01,667797705,5270
Whatcom County,Construction,23,2007-01-01,650390871,5418
Whatcom County,Construction,23,2008-01-01,651193480,5539
Whatcom County,Construction,23,2009-01-01,495947157,5801
Whatcom County,Construction,23,2010-01-01,472226310,5391
Whatcom County,Construction,23,2011-01-01,446427151,5391
Whatcom County,Construction,23,2012-01-01,481674053,5406
Whatcom County,Construction,23,2013-01-01,533189305,5544
Whatcom County,Construction,23,2014-01-01,529107761,5667
Whatcom County,Construction,23,2015-01-01,652978624,5835
Whatcom County,Construction,23,2016-01-01,731505200,6219
Whatcom County,Distribution,48,2005-01-01,18036089,138
Whatcom County,Distribution,48,2006-01-01,19954842,141
Whatcom County,Distribution,48,2007-01-01,22910278,148
Whatcom County,Distribution,48,2008-01-01,23679266,162
Whatcom County,Distribution,48,2009-01-01,12213678,180
Whatcom County,Distribution,48,2010-01-01,12098334,145
Whatcom County,Distribution,48,2011-01-01,14509925,172
Whatcom County,Distribution,48,2012-01-01,15689896,147
Whatcom County,Distribution,48,2013-01-01,15129085,133
Whatcom County,Distribution,48,2014-01-01,15096001,147
Whatcom County,Distribution,48,2015-01-01,14094065,147
Whatcom County,Distribution,48,2016-01-01,13268528,148
Whatcom County,Distribution,49,2005-01-01,593668,10
Whatcom County,Distribution,49,2006-01-01,646730,13
Whatcom County,Distribution,49,2007-01-01,505033,13
Whatcom County,Distribution,49,2008-01-01,1411906,28
Whatcom County,Distribution,49,2009-01-01,757697,26
Whatcom County,Distribution,49,2010-01-01,1713891,20
Whatcom County,Distribution,49,2011-01-01,1892729,25
Whatcom County,Distribution,49,2012-01-01,1931139,27
Whatcom County,Distribution,49,2013-01-01,2225658,32
Whatcom County,Distribution,49,2014-01-01,2423724,39
Whatcom County,Distribution,49,2015-01-01,2826102,42
Whatcom County,Distribution,49,2016-01-01,3509138,41
Whatcom County,Education,61,2005-01-01,11067868,133
Whatcom County,Education,61,2006-01-01,11355358,119
Whatcom County,Education,61,2007-01-01,12460757,129
Whatcom County,Education,61,2008-01-01,13395236,226
Whatcom County,Education,61,2009-01-01,13647157,297
Whatcom County,Education,61,2010-01-01,15047972,337
Whatcom County,Education,61,2011-01-01,14101073,392
Whatcom County,Education,61,2012-01-01,13412521,405
Whatcom County,Education,61,2013-01-01,13706976,405
Whatcom County,Education,61,2014-01-01,13699906,466
Whatcom County,Education,61,2015-01-01,13991357,480
Whatcom County,Education,61,2016-01-01,14826064,561
Whatcom County,FIRE,52,2005-01-01,22004186,337
Whatcom County,FIRE,52,2006-01-01,19965186,333
Whatcom County,FIRE,52,2007-01-01,20756547,319
Whatcom County,FIRE,52,2008-01-01,21067701,361
Whatcom County,FIRE,52,2009-01-01,18132076,387
Whatcom County,FIRE,52,2010-01-01,12469665,346
Whatcom County,FIRE,52,2011-01-01,11646101,372
Whatcom County,FIRE,52,2012-01-01,10851476,379
Whatcom County,FIRE,52,2013-01-01,10958216,367
Whatcom County,FIRE,52,2014-01-01,11404881,413
Whatcom County,FIRE,52,2015-01-01,12974008,445
Whatcom County,FIRE,52,2016-01-01,15766863,465
Whatcom County,FIRE,53,2005-01-01,56696652,851
Whatcom County,FIRE,53,2006-01-01,62427556,854
Whatcom County,FIRE,53,2007-01-01,66974054,847
Whatcom County,FIRE,53,2008-01-01,62816111,973
Whatcom County,FIRE,53,2009-01-01,59256356,1070
Whatcom County,FIRE,53,2010-01-01,55512519,976
Whatcom County,FIRE,53,2011-01-01,58297403,984
Whatcom County,FIRE,53,2012-01-01,69251920,1013
Whatcom County,FIRE,53,2013-01-01,64483597,1048
Whatcom County,FIRE,53,2014-01-01,61673172,1114
Whatcom County,FIRE,53,2015-01-01,71612397,1119
Whatcom County,FIRE,53,2016-01-01,70770078,1174
Whatcom County,Government,92,2005-01-01,1381018,15
Whatcom County,Government,92,2006-01-01,1361753,13
Whatcom County,Government,92,2007-01-01,1569567,12
Whatcom County,Government,92,2008-01-01,1069341,14
Whatcom County,Government,92,2009-01-01,930812,34
Whatcom County,Government,92,2010-01-01,1009366,25
Whatcom County,Government,92,2011-01-01,1091909,33
Whatcom County,Government,92,2012-01-01,938570,42
Whatcom County,Government,92,2013-01-01,1176456,51
Whatcom County,Government,92,2014-01-01,988115,31
Whatcom County,Government,92,2015-01-01,1040267,44
Whatcom County,Government,92,2016-01-01,1513495,42
Whatcom County,Health Care,62,2005-01-01,6444456,158
Whatcom County,Health Care,62,2006-01-01,7218547,172
Whatcom County,Health Care,62,2007-01-01,7514841,159
Whatcom County,Health Care,62,2008-01-01,8695356,232
Whatcom County,Health Care,62,2009-01-01,9745035,248
Whatcom County,Health Care,62,2010-01-01,10238895,250
Whatcom County,Health Care,62,2011-01-01,11578193,299
Whatcom County,Health Care,62,2012-01-01,12309666,281
Whatcom County,Health Care,62,2013-01-01,11837142,287
Whatcom County,Health Care,62,2014-01-01,10858969,281
Whatcom County,Health Care,62,2015-01-01,10403342,285
Whatcom County,Health Care,62,2016-01-01,10014553,282
Whatcom County,Hospitality,72,2005-01-01,259973466,646
Whatcom County,Hospitality,72,2006-01-01,273909415,649
Whatcom County,Hospitality,72,2007-01-01,298371316,661
Whatcom County,Hospitality,72,2008-01-01,304139725,678
Whatcom County,Hospitality,72,2009-01-01,293083481,756
Whatcom County,Hospitality,72,2010-01-01,309669742,737
Whatcom County,Hospitality,72,2011-01-01,326408156,786
Whatcom County,Hospitality,72,2012-01-01,353762626,796
Whatcom County,Hospitality,72,2013-01-01,362965522,808
Whatcom County,Hospitality,72,2014-01-01,383268387,817
Whatcom County,Hospitality,72,2015-01-01,403045760,842
Whatcom County,Hospitality,72,2016-01-01,418050625,879
Whatcom County,Information,51,2005-01-01,113886885,1254
Whatcom County,Information,51,2006-01-01,115837573,1249
Whatcom County,Information,51,2007-01-01,121011131,1230
Whatcom County,Information,51,2008-01-01,123067120,1485
Whatcom County,Information,51,2009-01-01,120866708,1618
Whatcom County,Information,51,2010-01-01,125156348,1602
Whatcom County,Information,51,2011-01-01,125240379,1700
Whatcom County,Information,51,2012-01-01,127927316,1778
Whatcom County,Information,51,2013-01-01,140019871,1954
Whatcom County,Information,51,2014-01-01,153607581,2065
Whatcom County,Information,51,2015-01-01,170358299,2099
Whatcom County,Information,51,2016-01-01,165185990,2233
Whatcom County,Manufacturing,31,2005-01-01,6017422,131
Whatcom County,Manufacturing,31,2006-01-01,6677897,204
Whatcom County,Manufacturing,31,2007-01-01,7612206,274
Whatcom County,Manufacturing,31,2008-01-01,7694517,455
Whatcom County,Manufacturing,31,2009-01-01,6342144,555
Whatcom County,Manufacturing,31,2010-01-01,7178045,631
Whatcom County,Manufacturing,31,2011-01-01,8497253,663
Whatcom County,Manufacturing,31,2012-01-01,7637968,701
Whatcom County,Manufacturing,31,2013-01-01,7355741,801
Whatcom County,Manufacturing,31,2014-01-01,8871773,844
Whatcom County,Manufacturing,31,2015-01-01,12173128,828
Whatcom County,Manufacturing,31,2016-01-01,15542403,971
Whatcom County,Manufacturing,32,2005-01-01,36758564,267
Whatcom County,Manufacturing,32,2006-01-01,48185030,267
Whatcom County,Manufacturing,32,2007-01-01,43431056,334
Whatcom County,Manufacturing,32,2008-01-01,34391968,626
Whatcom County,Manufacturing,32,2009-01-01,34048277,790
Whatcom County,Manufacturing,32,2010-01-01,24574605,746
Whatcom County,Manufacturing,32,2011-01-01,24472600,766
Whatcom County,Manufacturing,32,2012-01-01,20448058,773
Whatcom County,Manufacturing,32,2013-01-01,23735813,869
Whatcom County,Manufacturing,32,2014-01-01,26433389,943
Whatcom County,Manufacturing,32,2015-01-01,28849874,947
Whatcom County,Manufacturing,32,2016-01-01,32610300,1049
Whatcom County,Manufacturing,33,2005-01-01,30805282,551
Whatcom County,Manufacturing,33,2006-01-01,26149916,572
Whatcom County,Manufacturing,33,2007-01-01,31135691,584
Whatcom County,Manufacturing,33,2008-01-01,24639742,980
Whatcom County,Manufacturing,33,2009-01-01,24356609,1220
Whatcom County,Manufacturing,33,2010-01-01,25622481,1251
Whatcom County,Manufacturing,33,2011-01-01,26030239,1435
Whatcom County,Manufacturing,33,2012-01-01,30181657,1426
Whatcom County,Manufacturing,33,2013-01-01,32166358,1649
Whatcom County,Manufacturing,33,2014-01-01,34312474,1701
Whatcom County,Manufacturing,33,2015-01-01,32926483,1741
Whatcom County,Manufacturing,33,2016-01-01,36585982,1799
Whatcom County,Mining,21,2005-01-01,2223821,14
Whatcom County,Mining,21,2006-01-01,2764329,16
Whatcom County,Mining,21,2007-01-01,2148815,14
Whatcom County,Mining,21,2008-01-01,1989420,22
Whatcom County,Mining,21,2009-01-01,5098020,41
Whatcom County,Mining,21,2010-01-01,4425692,36
Whatcom County,Mining,21,2011-01-01,4580208,32
Whatcom County,Mining,21,2012-01-01,4923475,43
Whatcom County,Mining,21,2013-01-01,4747814,38
Whatcom County,Mining,21,2014-01-01,5497131,40
Whatcom County,Mining,21,2015-01-01,6159089,41
Whatcom County,Mining,21,2016-01-01,5826404,34
Whatcom County,Other Private,81,2005-01-01,88785595,1401
Whatcom County,Other Private,81,2006-01-01,97319777,1462
Whatcom County,Other Private,81,2007-01-01,100927547,1448
Whatcom County,Other Private,81,2008-01-01,96823746,1729
Whatcom County,Other Private,81,2009-01-01,94225496,2006
Whatcom County,Other Private,81,2010-01-01,91019973,1726
Whatcom County,Other Private,81,2011-01-01,95213960,1799
Whatcom County,Other Private,81,2012-01-01,101794883,1825
Whatcom County,Other Private,81,2013-01-01,108713402,1927
Whatcom County,Other Private,81,2014-01-01,111661519,1965
Whatcom County,Other Private,81,2015-01-01,120343666,1983
Whatcom County,Other Private,81,2016-01-01,130086465,2005
Whatcom County,Retail Trade,44,2005-01-01,855561274,2237
Whatcom County,Retail Trade,44,2006-01-01,881251508,2426
Whatcom County,Retail Trade,44,2007-01-01,911008214,2663
Whatcom County,Retail Trade,44,2008-01-01,834837620,4064
Whatcom County,Retail Trade,44,2009-01-01,763459570,4837
Whatcom County,Retail Trade,44,2010-01-01,792768201,4699
Whatcom County,Retail Trade,44,2011-01-01,834632156,5058
Whatcom County,Retail Trade,44,2012-01-01,890330666,5450
Whatcom County,Retail Trade,44,2013-01-01,945661914,5796
Whatcom County,Retail Trade,44,2014-01-01,975567757,6336
Whatcom County,Retail Trade,44,2015-01-01,1010082891,7135
Whatcom County,Retail Trade,44,2016-01-01,1077851536,8691
Whatcom County,Retail Trade,45,2005-01-01,492206593,3325
Whatcom County,Retail Trade,45,2006-01-01,529938795,3583
Whatcom County,Retail Trade,45,2007-01-01,570492748,3892
Whatcom County,Retail Trade,45,2008-01-01,576162753,6161
Whatcom County,Retail Trade,45,2009-01-01,564657647,7347
Whatcom County,Retail Trade,45,2010-01-01,614596334,7466
Whatcom County,Retail Trade,45,2011-01-01,675369193,8080
Whatcom County,Retail Trade,45,2012-01-01,728149503,8766
Whatcom County,Retail Trade,45,2013-01-01,753596020,9163
Whatcom County,Retail Trade,45,2014-01-01,737060393,9699
Whatcom County,Retail Trade,45,2015-01-01,672920561,11115
Whatcom County,Retail Trade,45,2016-01-01,657227804,12413
Whatcom County,Services,54,2005-01-01,28183148,1013
Whatcom County,Services,54,2006-01-01,31370795,1140
Whatcom County,Services,54,2007-01-01,37214811,1238
Whatcom County,Services,54,2008-01-01,39942717,1685
Whatcom County,Services,54,2009-01-01,36585550,1943
Whatcom County,Services,54,2010-01-01,43048877,1999
Whatcom County,Services,54,2011-01-01,46090703,2167
Whatcom County,Services,54,2012-01-01,48005366,2258
Whatcom County,Services,54,2013-01-01,50760181,2294
Whatcom County,Services,54,2014-01-01,49141711,2364
Whatcom County,Services,54,2015-01-01,56181071,2634
Whatcom County,Services,54,2016-01-01,64979426,2814
Whatcom County,Services,55,2005-01-01,273304,4
Whatcom County,Services,55,2006-01-01,298807,8
Whatcom County,Services,55,2007-01-01,493284,11
Whatcom County,Services,55,2008-01-01,220833,17
Whatcom County,Services,55,2009-01-01,229650,11
Whatcom County,Services,55,2010-01-01,82089,7
Whatcom County,Services,55,2011-01-01,3493,6
Whatcom County,Services,55,2012-01-01,0,0
Whatcom County,Services,55,2013-01-01,0,0
Whatcom County,Services,55,2014-01-01,17332,3
Whatcom County,Services,55,2015-01-01,0,0
Whatcom County,Services,55,2016-01-01,14684,3
Whatcom County,Utilities,22,2005-01-01,1311124,26
Whatcom County,Utilities,22,2006-01-01,1413006,21
Whatcom County,Utilities,22,2007-01-01,893747,27
Whatcom County,Utilities,22,2008-01-01,1005347,28
Whatcom County,Utilities,22,2009-01-01,928963,35
Whatcom County,Utilities,22,2010-01-01,2449453,22
Whatcom County,Utilities,22,2011-01-01,3942516,24
Whatcom County,Utilities,22,2012-01-01,4824420,25
